host_id,longitude,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded
15717497.0,-73.98344,0.0,1.0,0.0,8.0,1.0
5704932.0,-73.88748,6.0,3.0,77.0,144.0,0.0
133594005.0,-74.08682,3.0,1.0,232.0,41.0,1.0
77778146.0,-73.94936,13.0,8.0,311.0,15.0,0.0
154981576.0,-73.91202,0.0,9.0,43.0,21.0,0.0
16883913.0,-73.89902,0.0,1.0,0.0,44.0,0.0
6360636.0,-73.98939,3.0,1.0,0.0,19.0,1.0
26377263.0,-73.77339,0.0,43.0,313.0,184.0,0.0
40316314.0,-73.98239,1.0,2.0,0.0,19.0,0.0
216772639.0,-74.00717,9.0,7.0,180.0,111.0,0.0
203346157.0,-73.99535,11.0,1.0,204.0,14.0,0.0
6198824.0,-74.01022,12.0,1.0,0.0,77.0,1.0
14538085.0,-73.95344,7.0,1.0,0.0,28.0,0.0
5606004.0,-73.92785,9.0,1.0,0.0,21.0,0.0
219517861.0,-73.97569,5.0,327.0,82.0,5.0,1.0
179416315.0,-73.91189,7.0,2.0,156.0,66.0,0.0
23590752.0,-73.98277,7.0,1.0,36.0,19.0,1.0
1581733.0,-73.95916,3.0,2.0,0.0,12.0,1.0
4811900.0,-73.90947,59.0,2.0,232.0,49.0,0.0
8288419.0,-73.99555,162.0,4.0,60.0,111.0,0.0
124860677.0,-73.81327,65.0,6.0,364.0,37.0,0.0
7344404.0,-73.9598,6.0,1.0,0.0,12.0,0.0
156200633.0,-73.95249,10.0,1.0,0.0,2.0,0.0
173980.0,-73.95012,13.0,2.0,252.0,12.0,1.0
12798614.0,-73.94299,1.0,3.0,319.0,6.0,0.0
32446721.0,-73.86311,16.0,6.0,365.0,162.0,2.0
23505542.0,-74.00295,3.0,1.0,0.0,79.0,0.0
192852.0,-73.95238,211.0,1.0,230.0,28.0,1.0
193947911.0,-73.92102,5.0,1.0,1.0,56.0,1.0
58857198.0,-73.91632,54.0,1.0,0.0,72.0,0.0
84841205.0,-73.92316,104.0,1.0,53.0,56.0,0.0
30356325.0,-73.94666,4.0,1.0,0.0,2.0,1.0
34549333.0,-73.93838,1.0,1.0,0.0,30.0,0.0
30653537.0,-73.94881,8.0,1.0,0.0,4.0,0.0
39648442.0,-73.8084,158.0,2.0,355.0,37.0,0.0
779551.0,-73.93022,91.0,2.0,21.0,25.0,0.0
98442821.0,-73.97965,1.0,1.0,349.0,19.0,1.0
201824419.0,-73.95145,22.0,3.0,365.0,6.0,0.0
171812142.0,-73.98343,0.0,1.0,151.0,1.0,1.0
68929870.0,-73.95173,0.0,1.0,0.0,2.0,0.0
10906528.0,-73.96985,14.0,1.0,0.0,8.0,1.0
22780462.0,-73.81458,6.0,2.0,282.0,139.0,1.0
265213112.0,-73.96959,3.0,1.0,79.0,13.0,1.0
118883025.0,-73.97915,141.0,1.0,231.0,8.0,0.0
6832892.0,-73.93879,1.0,1.0,11.0,6.0,1.0
112261228.0,-73.92157,72.0,1.0,51.0,21.0,0.0
3593739.0,-74.0127,0.0,1.0,0.0,43.0,0.0
8521063.0,-74.00467,48.0,1.0,78.0,11.0,0.0
12243051.0,-73.98461,0.0,96.0,291.0,1.0,1.0
93763302.0,-73.79133,4.0,1.0,273.0,106.0,1.0
65421561.0,-73.84081,24.0,1.0,162.0,124.0,1.0
86629070.0,-73.9406,5.0,1.0,220.0,6.0,0.0
18953786.0,-73.92169,21.0,2.0,349.0,56.0,1.0
40439772.0,-73.93126,11.0,2.0,16.0,30.0,0.0
22100836.0,-73.98532,14.0,3.0,0.0,50.0,0.0
208136645.0,-73.9407,1.0,4.0,96.0,35.0,0.0
6119933.0,-73.96161,23.0,2.0,11.0,12.0,1.0
39301747.0,-73.93855,27.0,1.0,33.0,2.0,1.0
11274802.0,-73.98965,35.0,1.0,19.0,23.0,0.0
4922765.0,-73.91878,0.0,1.0,0.0,21.0,0.0
12243051.0,-74.00833,2.0,96.0,323.0,43.0,1.0
272842040.0,-73.96979,0.0,1.0,39.0,28.0,1.0
20892338.0,-73.94646,3.0,1.0,0.0,2.0,1.0
257876445.0,-73.98322,0.0,1.0,140.0,19.0,1.0
133843931.0,-73.95558,62.0,2.0,359.0,20.0,0.0
9522475.0,-73.99099,26.0,2.0,332.0,19.0,1.0
259945322.0,-74.00195,2.0,1.0,45.0,14.0,1.0
23027289.0,-73.9627,2.0,1.0,0.0,3.0,0.0
102075715.0,-73.95224,1.0,1.0,350.0,6.0,0.0
12540615.0,-73.98411,13.0,1.0,0.0,19.0,1.0
1705071.0,-73.94679,86.0,2.0,337.0,25.0,0.0
9288052.0,-73.9657,2.0,2.0,0.0,3.0,0.0
42601145.0,-73.95558,48.0,1.0,8.0,28.0,0.0
97262966.0,-73.85372,9.0,2.0,0.0,63.0,1.0
10287553.0,-73.9894,1.0,1.0,27.0,7.0,0.0
3530446.0,-73.95217,71.0,3.0,302.0,15.0,1.0
35986301.0,-73.96205,1.0,1.0,0.0,8.0,0.0
2856748.0,-73.97263,0.0,49.0,364.0,5.0,1.0
848748.0,-73.95188,30.0,2.0,101.0,20.0,1.0
126176275.0,-73.93094,12.0,4.0,62.0,54.0,0.0
3789165.0,-73.9866,58.0,1.0,345.0,71.0,2.0
25553833.0,-73.92738,11.0,1.0,0.0,56.0,1.0
68274298.0,-73.9814,15.0,1.0,0.0,68.0,1.0
21663531.0,-73.90323,4.0,2.0,293.0,44.0,0.0
129483977.0,-73.96054,0.0,1.0,0.0,12.0,0.0
17577495.0,-73.98698,3.0,3.0,45.0,7.0,0.0
225889604.0,-73.82757,3.0,5.0,85.0,37.0,0.0
36228511.0,-73.98435,5.0,1.0,0.0,19.0,0.0
28626337.0,-74.00171,2.0,1.0,0.0,14.0,0.0
22028840.0,-73.92513,2.0,2.0,103.0,30.0,0.0
219517861.0,-73.97589,7.0,327.0,117.0,5.0,1.0
16103591.0,-73.92638,6.0,1.0,0.0,18.0,1.0
24283455.0,-73.98245,52.0,2.0,0.0,67.0,0.0
1462999.0,-73.99426,37.0,1.0,78.0,64.0,0.0
3915722.0,-73.96882,1.0,1.0,15.0,13.0,1.0
10575680.0,-73.97865,10.0,2.0,0.0,5.0,0.0
10328631.0,-73.97825,11.0,1.0,0.0,8.0,1.0
44838931.0,-73.93213,27.0,2.0,154.0,56.0,0.0
9053876.0,-73.93504,18.0,2.0,156.0,15.0,1.0
93699493.0,-73.94346,41.0,1.0,30.0,6.0,1.0
259307063.0,-73.92887,11.0,1.0,102.0,21.0,0.0
1481058.0,-73.95764,30.0,2.0,0.0,20.0,0.0
7195403.0,-73.96274,85.0,2.0,38.0,12.0,0.0
107434423.0,-73.99478,0.0,232.0,346.0,14.0,1.0
646729.0,-73.96531,10.0,1.0,298.0,22.0,1.0
74011703.0,-74.00751,6.0,1.0,0.0,43.0,1.0
144013169.0,-74.00554,19.0,1.0,12.0,11.0,1.0
16725099.0,-73.94807,1.0,1.0,0.0,12.0,1.0
24762401.0,-73.95018,30.0,4.0,365.0,6.0,0.0
2675998.0,-73.91537,1.0,2.0,0.0,44.0,0.0
130804.0,-73.94347,0.0,1.0,0.0,30.0,0.0
5025046.0,-73.98911,100.0,1.0,63.0,7.0,0.0
8671553.0,-73.94164,0.0,1.0,0.0,4.0,1.0
122374980.0,-73.97923,34.0,4.0,363.0,8.0,2.0
183950711.0,-73.98242,0.0,1.0,119.0,68.0,1.0
67552519.0,-73.99549,29.0,2.0,78.0,64.0,1.0
17711637.0,-73.97798,3.0,1.0,0.0,0.0,1.0
19635760.0,-73.98128,6.0,1.0,0.0,19.0,1.0
15278522.0,-73.98849,1.0,1.0,0.0,19.0,1.0
10022878.0,-73.98935,15.0,1.0,31.0,7.0,0.0
94860592.0,-73.92235,5.0,1.0,0.0,21.0,0.0
65171233.0,-73.88962,31.0,2.0,41.0,81.0,0.0
4152479.0,-73.95143,5.0,2.0,0.0,12.0,1.0
253227041.0,-73.93079,11.0,1.0,142.0,15.0,1.0
159091490.0,-73.9846,9.0,17.0,338.0,34.0,0.0
38969372.0,-73.97621,7.0,1.0,20.0,0.0,1.0
5450219.0,-73.98581,16.0,1.0,33.0,38.0,1.0
26597048.0,-73.94299,126.0,2.0,66.0,2.0,1.0
2766813.0,-73.95418,5.0,1.0,0.0,6.0,0.0
1276028.0,-73.95069,1.0,2.0,347.0,2.0,0.0
128580688.0,-73.73349,51.0,1.0,248.0,61.0,1.0
63417081.0,-73.94433,4.0,8.0,291.0,2.0,0.0
261376215.0,-73.92491,3.0,1.0,355.0,21.0,1.0
12122228.0,-73.94615,0.0,1.0,174.0,28.0,0.0
331328.0,-73.93985,26.0,3.0,253.0,4.0,1.0
78824908.0,-73.93811,2.0,1.0,353.0,73.0,1.0
3358348.0,-73.94973,0.0,1.0,63.0,15.0,1.0
1631733.0,-73.97777,62.0,1.0,189.0,0.0,1.0
4219564.0,-74.00228,22.0,1.0,168.0,11.0,1.0
133596333.0,-73.97798,11.0,1.0,55.0,26.0,1.0
244559229.0,-73.99257,22.0,9.0,315.0,14.0,0.0
7901999.0,-73.99419,26.0,1.0,88.0,64.0,1.0
233364799.0,-73.94864,21.0,1.0,0.0,51.0,1.0
7338347.0,-74.00059,0.0,1.0,0.0,52.0,0.0
150439529.0,-73.91315,6.0,1.0,63.0,56.0,0.0
239168415.0,-74.0102,4.0,1.0,26.0,43.0,0.0
40733012.0,-73.91252,0.0,1.0,365.0,6.0,0.0
219517861.0,-74.00674,0.0,327.0,337.0,43.0,1.0
226410657.0,-73.93255,0.0,27.0,248.0,6.0,0.0
64960421.0,-73.96347,6.0,1.0,8.0,45.0,1.0
52132241.0,-73.93273,53.0,1.0,8.0,15.0,0.0
7389379.0,-73.9735,0.0,1.0,0.0,13.0,0.0
90857546.0,-73.93577,12.0,1.0,112.0,21.0,0.0
50397134.0,-73.97512,0.0,1.0,0.0,1.0,1.0
216772639.0,-74.00599,7.0,7.0,179.0,111.0,0.0
228900197.0,-73.94255,2.0,1.0,0.0,12.0,0.0
35819327.0,-74.06679,1.0,1.0,0.0,212.0,1.0
22131245.0,-73.97191,1.0,1.0,177.0,1.0,0.0
37818581.0,-73.93887,207.0,4.0,0.0,4.0,0.0
80093359.0,-73.91422,15.0,2.0,0.0,21.0,0.0
44623374.0,-73.95943,5.0,1.0,0.0,15.0,0.0
19303369.0,-73.89378,2.0,37.0,32.0,83.0,0.0
30918593.0,-73.99309,0.0,1.0,0.0,7.0,1.0
2170381.0,-73.94449,4.0,1.0,242.0,4.0,0.0
14289427.0,-73.99295,12.0,3.0,0.0,9.0,0.0
94214493.0,-73.91793,1.0,9.0,364.0,54.0,0.0
1506191.0,-73.93588,26.0,1.0,0.0,30.0,0.0
25406270.0,-73.98914,148.0,1.0,129.0,7.0,1.0
33234599.0,-73.98323,4.0,1.0,0.0,26.0,0.0
238953933.0,-73.9876,48.0,1.0,250.0,10.0,1.0
104166155.0,-73.94721,1.0,2.0,90.0,54.0,0.0
8026588.0,-73.99503,7.0,1.0,0.0,32.0,1.0
164648188.0,-73.88179,0.0,2.0,23.0,70.0,0.0
4350664.0,-73.94342,62.0,1.0,271.0,4.0,0.0
213266.0,-73.99379,2.0,1.0,365.0,64.0,1.0
222249366.0,-73.95044,1.0,1.0,0.0,2.0,1.0
197584424.0,-73.91559,1.0,1.0,0.0,21.0,0.0
22860550.0,-73.96625,24.0,1.0,196.0,1.0,1.0
48331309.0,-74.08443,54.0,1.0,0.0,55.0,1.0
7938019.0,-73.8718,78.0,1.0,185.0,84.0,1.0
226410657.0,-73.93085,1.0,27.0,311.0,6.0,0.0
5229579.0,-73.96335,0.0,3.0,0.0,12.0,0.0
137822449.0,-73.95533,13.0,1.0,35.0,12.0,1.0
42483494.0,-73.9789,0.0,1.0,102.0,17.0,0.0
4074918.0,-73.97474,0.0,1.0,0.0,8.0,1.0
8772693.0,-74.00615,20.0,1.0,0.0,11.0,1.0
238779678.0,-73.98874,0.0,9.0,332.0,19.0,0.0
34621599.0,-73.945,6.0,1.0,89.0,15.0,0.0
28187447.0,-73.91449,57.0,2.0,264.0,6.0,1.0
14476858.0,-73.99482,1.0,1.0,0.0,79.0,0.0
247013511.0,-73.87675,8.0,6.0,75.0,83.0,0.0
3660702.0,-73.9914,132.0,4.0,103.0,14.0,0.0
229588502.0,-73.96062,0.0,1.0,0.0,12.0,0.0
219782181.0,-73.98511,6.0,3.0,83.0,23.0,1.0
30736639.0,-73.90733,80.0,2.0,77.0,21.0,1.0
16437254.0,-73.98514,7.0,21.0,319.0,38.0,1.0
64528384.0,-73.99262,0.0,1.0,0.0,14.0,0.0
1566042.0,-73.94292,10.0,1.0,97.0,12.0,0.0
8615868.0,-73.97891,0.0,1.0,0.0,16.0,1.0
48581.0,-73.99761,0.0,1.0,0.0,53.0,1.0
37849636.0,-73.95677,59.0,1.0,90.0,73.0,2.0
78433586.0,-73.91865,9.0,1.0,212.0,56.0,1.0
5855145.0,-73.90782,38.0,2.0,330.0,49.0,1.0
10018391.0,-73.78762,84.0,1.0,16.0,120.0,1.0
1475015.0,-73.95742,10.0,52.0,336.0,28.0,1.0
7050126.0,-73.97841,19.0,2.0,0.0,1.0,1.0
4013000.0,-73.77361,31.0,2.0,142.0,112.0,0.0
196613633.0,-73.91372,0.0,2.0,220.0,6.0,0.0
76388052.0,-73.93887,0.0,1.0,3.0,2.0,1.0
35321358.0,-73.94295,0.0,1.0,0.0,4.0,1.0
36208205.0,-73.9379,1.0,1.0,0.0,30.0,0.0
9232428.0,-73.98603,6.0,1.0,0.0,19.0,1.0
8452695.0,-73.90168,33.0,2.0,297.0,126.0,0.0
259076960.0,-73.93688,2.0,1.0,16.0,12.0,0.0
246827568.0,-73.99234,14.0,1.0,149.0,14.0,1.0
41311743.0,-73.94966,0.0,2.0,0.0,15.0,0.0
14995329.0,-73.97907,1.0,1.0,0.0,26.0,0.0
12620454.0,-73.92484,27.0,1.0,0.0,21.0,1.0
10148113.0,-73.94767,3.0,1.0,0.0,6.0,0.0
6145729.0,-74.00572,1.0,1.0,325.0,27.0,1.0
251296793.0,-73.93904,0.0,4.0,0.0,21.0,2.0
10618178.0,-73.94829,4.0,1.0,0.0,28.0,1.0
1762355.0,-73.99304,11.0,1.0,225.0,32.0,1.0
44707578.0,-73.95665,0.0,1.0,0.0,2.0,1.0
51364990.0,-73.95703,5.0,1.0,7.0,12.0,1.0
48146336.0,-73.99202,1.0,20.0,332.0,7.0,1.0
3084731.0,-73.94461,47.0,1.0,131.0,4.0,0.0
4446647.0,-73.95958,1.0,1.0,0.0,22.0,1.0
171433016.0,-73.96539,29.0,1.0,36.0,3.0,1.0
258269673.0,-73.94074,4.0,1.0,322.0,12.0,1.0
5458990.0,-73.98749,21.0,1.0,10.0,19.0,1.0
42486495.0,-73.7397,0.0,1.0,0.0,159.0,1.0
40176101.0,-73.92901,291.0,7.0,68.0,6.0,0.0
176578851.0,-74.00828,6.0,1.0,0.0,43.0,0.0
143084679.0,-73.83433,7.0,1.0,0.0,37.0,0.0
13898361.0,-73.96164,1.0,1.0,0.0,12.0,0.0
3137269.0,-73.93175,7.0,1.0,0.0,15.0,1.0
116305897.0,-73.97228,0.0,9.0,338.0,8.0,1.0
260609528.0,-74.01721,0.0,7.0,348.0,101.0,0.0
19393925.0,-73.9626,0.0,1.0,0.0,12.0,1.0
12321281.0,-73.99649,0.0,1.0,145.0,14.0,0.0
34160620.0,-73.94677,58.0,2.0,0.0,2.0,0.0
126168966.0,-73.99077,155.0,3.0,179.0,7.0,0.0
2020431.0,-73.99976,134.0,1.0,231.0,27.0,1.0
50080673.0,-73.98788,0.0,1.0,0.0,19.0,0.0
19096739.0,-73.95175,0.0,1.0,0.0,2.0,0.0
160118608.0,-73.94634,1.0,1.0,35.0,12.0,0.0
326465.0,-73.95378,1.0,1.0,0.0,20.0,0.0
15192.0,-73.94548,33.0,1.0,199.0,6.0,1.0
9358058.0,-73.95669,3.0,1.0,35.0,12.0,1.0
46583440.0,-73.99496,1.0,1.0,0.0,52.0,1.0
20320155.0,-73.91156,69.0,1.0,309.0,6.0,1.0
7921167.0,-73.98126,0.0,1.0,0.0,16.0,0.0
39174150.0,-73.95218,21.0,3.0,38.0,2.0,0.0
167250189.0,-73.93207,1.0,1.0,0.0,21.0,0.0
14320459.0,-73.94738,0.0,1.0,0.0,12.0,0.0
14103991.0,-73.81954,51.0,4.0,333.0,37.0,0.0
80447.0,-73.93181,6.0,1.0,0.0,25.0,1.0
1330500.0,-73.9504,8.0,1.0,156.0,15.0,0.0
85974062.0,-73.96369,78.0,1.0,0.0,12.0,1.0
66959637.0,-73.90713,0.0,2.0,290.0,44.0,0.0
24225915.0,-73.99635,1.0,1.0,0.0,14.0,1.0
9127501.0,-73.94986,0.0,1.0,115.0,15.0,0.0
2946319.0,-73.96452,1.0,1.0,0.0,29.0,1.0
218984753.0,-73.98525,25.0,1.0,143.0,23.0,1.0
85507826.0,-73.9441,0.0,1.0,0.0,12.0,0.0
242962235.0,-73.89689,1.0,23.0,37.0,44.0,0.0
7132792.0,-73.98288,2.0,1.0,0.0,68.0,1.0
33214549.0,-73.94977,0.0,5.0,0.0,6.0,1.0
4719170.0,-73.95541,6.0,1.0,0.0,20.0,0.0
120762452.0,-73.97687,3.0,50.0,180.0,5.0,1.0
239383641.0,-73.98924,30.0,1.0,183.0,7.0,0.0
77005581.0,-73.98429,133.0,1.0,41.0,19.0,0.0
37310365.0,-73.99226,93.0,1.0,77.0,34.0,1.0
110553561.0,-73.93306,12.0,1.0,0.0,30.0,1.0
23354644.0,-73.98529,1.0,3.0,38.0,19.0,0.0
81711191.0,-73.96745,1.0,1.0,3.0,8.0,0.0
228583.0,-73.9523,10.0,1.0,49.0,12.0,1.0
178337703.0,-73.85327,1.0,1.0,364.0,57.0,0.0
207195903.0,-74.02258,39.0,1.0,8.0,90.0,1.0
5742112.0,-73.94142,0.0,1.0,0.0,2.0,1.0
282655.0,-73.96986,52.0,3.0,222.0,22.0,1.0
5024658.0,-73.94434,1.0,1.0,9.0,12.0,1.0
101550977.0,-74.00891,61.0,2.0,246.0,43.0,0.0
37229098.0,-73.93957,9.0,1.0,357.0,21.0,1.0
145140746.0,-73.9277,0.0,1.0,350.0,6.0,0.0
241963980.0,-73.79742,25.0,2.0,318.0,198.0,0.0
11293255.0,-73.9575,3.0,1.0,0.0,6.0,0.0
110737214.0,-73.93974,4.0,1.0,0.0,30.0,1.0
12449641.0,-73.93178,0.0,2.0,0.0,6.0,1.0
42700722.0,-73.93836,0.0,1.0,0.0,4.0,2.0
9720494.0,-73.99736,42.0,1.0,80.0,7.0,1.0
105642760.0,-74.01566,4.0,1.0,51.0,101.0,1.0
219517861.0,-74.0105,9.0,327.0,313.0,43.0,1.0
68907781.0,-73.92878,67.0,3.0,20.0,56.0,0.0
22412963.0,-73.98675,22.0,3.0,268.0,23.0,1.0
8959179.0,-73.98705,10.0,1.0,98.0,34.0,1.0
2072706.0,-74.00493,0.0,1.0,0.0,11.0,1.0
9293730.0,-73.96332,1.0,16.0,284.0,8.0,1.0
21921891.0,-73.95177,1.0,1.0,0.0,12.0,0.0
22372311.0,-73.96259,200.0,1.0,6.0,8.0,1.0
20825054.0,-73.92348,44.0,1.0,271.0,18.0,0.0
29245582.0,-73.9431,16.0,1.0,3.0,2.0,1.0
40632179.0,-73.94022,1.0,3.0,268.0,2.0,0.0
101367917.0,-73.92259,4.0,1.0,0.0,56.0,0.0
14651590.0,-73.96074,4.0,1.0,0.0,45.0,1.0
42949529.0,-73.99849,0.0,1.0,90.0,79.0,0.0
209647.0,-73.96303,32.0,1.0,347.0,3.0,0.0
3250450.0,-73.89064,1.0,18.0,364.0,83.0,0.0
23002099.0,-73.80324,192.0,1.0,234.0,155.0,1.0
219499219.0,-73.94692,1.0,2.0,0.0,6.0,0.0
266037277.0,-73.98644,0.0,1.0,364.0,7.0,0.0
264462124.0,-73.98467,0.0,1.0,16.0,113.0,0.0
245710234.0,-73.87251,28.0,4.0,365.0,81.0,0.0
3620205.0,-73.95989,6.0,1.0,0.0,24.0,0.0
30196119.0,-73.9407,28.0,1.0,355.0,2.0,1.0
9421493.0,-73.98577,24.0,1.0,88.0,8.0,0.0
124486054.0,-73.83561,0.0,1.0,365.0,205.0,0.0
37243004.0,-73.98003,0.0,1.0,0.0,1.0,1.0
24417778.0,-73.94758,1.0,1.0,0.0,6.0,0.0
172544686.0,-73.97686,4.0,4.0,270.0,8.0,0.0
49786789.0,-73.92123,1.0,1.0,8.0,18.0,1.0
9991763.0,-74.00701,6.0,1.0,262.0,43.0,1.0
4291007.0,-73.96198,4.0,11.0,311.0,3.0,0.0
6088893.0,-73.95765,4.0,1.0,21.0,2.0,0.0
49083612.0,-73.97038,116.0,1.0,168.0,28.0,1.0
51504193.0,-73.99919,12.0,1.0,77.0,27.0,1.0
17859338.0,-73.95471,59.0,2.0,243.0,6.0,1.0
247013511.0,-73.87639,6.0,6.0,66.0,83.0,0.0
174785358.0,-73.93038,16.0,7.0,0.0,114.0,2.0
45667135.0,-74.00184,31.0,1.0,0.0,14.0,0.0
15486514.0,-73.85864,3.0,2.0,0.0,133.0,0.0
146675319.0,-73.90294,12.0,3.0,20.0,144.0,1.0
44262118.0,-73.97794,3.0,1.0,0.0,8.0,0.0
4463379.0,-73.99656,0.0,1.0,0.0,34.0,1.0
6866192.0,-73.99092,0.0,1.0,0.0,19.0,1.0
4183050.0,-73.94073,28.0,1.0,0.0,12.0,0.0
55149412.0,-73.99492,14.0,4.0,234.0,9.0,0.0
225307360.0,-73.8645,3.0,1.0,47.0,129.0,0.0
38596175.0,-73.94104,0.0,1.0,0.0,12.0,1.0
75793151.0,-74.00486,24.0,1.0,14.0,76.0,1.0
33518883.0,-73.99147,15.0,2.0,0.0,7.0,0.0
23542079.0,-73.93266,35.0,2.0,30.0,54.0,0.0
178676648.0,-73.90701,1.0,1.0,88.0,21.0,0.0
864735.0,-73.9211,24.0,8.0,358.0,25.0,1.0
261581535.0,-73.98812,6.0,1.0,346.0,7.0,1.0
4596309.0,-73.91432,3.0,1.0,0.0,6.0,0.0
206758830.0,-73.87488,36.0,1.0,290.0,47.0,1.0
185974751.0,-73.96666,1.0,1.0,0.0,8.0,0.0
3867.0,-73.99661,92.0,2.0,47.0,60.0,0.0
21130844.0,-73.95469,7.0,1.0,0.0,12.0,0.0
9745447.0,-73.95116,11.0,1.0,0.0,6.0,0.0
143168243.0,-73.91247,0.0,1.0,0.0,49.0,0.0
10633027.0,-73.9579,82.0,3.0,35.0,73.0,0.0
1512565.0,-73.953,3.0,3.0,105.0,4.0,0.0
356490.0,-73.81732,0.0,1.0,0.0,37.0,2.0
242573463.0,-73.94257,0.0,7.0,168.0,6.0,0.0
192793716.0,-73.95151,25.0,1.0,0.0,28.0,1.0
178224519.0,-73.97934,0.0,8.0,326.0,26.0,1.0
178062766.0,-73.98869,44.0,1.0,179.0,19.0,1.0
1192630.0,-73.94581,3.0,2.0,22.0,15.0,1.0
9471525.0,-73.97817,9.0,1.0,291.0,26.0,1.0
1613244.0,-73.99263,8.0,9.0,197.0,23.0,1.0
56349939.0,-73.99085,18.0,1.0,21.0,23.0,0.0
167620568.0,-73.96313,4.0,2.0,365.0,82.0,2.0
14552154.0,-73.98209,5.0,4.0,319.0,1.0,1.0
836168.0,-73.96445,27.0,11.0,364.0,8.0,1.0
213605347.0,-73.74821,14.0,1.0,356.0,178.0,1.0
120762452.0,-73.97589,2.0,50.0,365.0,5.0,1.0
54907254.0,-73.97167,1.0,1.0,0.0,16.0,1.0
204852306.0,-73.93227,0.0,14.0,0.0,6.0,0.0
109551284.0,-73.96396,11.0,2.0,134.0,8.0,0.0
243787623.0,-73.92186,10.0,1.0,66.0,21.0,1.0
17616305.0,-73.9508,127.0,1.0,58.0,2.0,0.0
2426779.0,-73.96216,124.0,1.0,292.0,12.0,0.0
57023844.0,-73.77823,0.0,2.0,365.0,46.0,0.0
1641537.0,-73.93909,7.0,2.0,0.0,20.0,0.0
36793116.0,-73.97958,3.0,1.0,303.0,1.0,1.0
38592785.0,-73.93676,15.0,1.0,0.0,30.0,0.0
45433475.0,-73.98245,8.0,1.0,0.0,19.0,1.0
252604696.0,-73.99626,4.0,20.0,356.0,14.0,0.0
266800773.0,-74.00166,2.0,1.0,177.0,52.0,1.0
212834813.0,-73.8,44.0,1.0,155.0,106.0,0.0
244217586.0,-73.79304,0.0,1.0,0.0,46.0,1.0
9012184.0,-73.95788,222.0,1.0,250.0,12.0,1.0
109908957.0,-73.94586,8.0,2.0,89.0,54.0,0.0
55148803.0,-73.95423,40.0,1.0,200.0,12.0,1.0
22511613.0,-73.99283,2.0,2.0,0.0,36.0,0.0
50688724.0,-73.95552,58.0,2.0,298.0,12.0,0.0
12872352.0,-73.96295,0.0,3.0,267.0,1.0,1.0
5855145.0,-73.90835,136.0,2.0,359.0,56.0,0.0
32502064.0,-74.00851,0.0,1.0,0.0,43.0,1.0
88152200.0,-73.95128,11.0,1.0,0.0,2.0,1.0
17208512.0,-74.0214,4.0,1.0,0.0,90.0,1.0
10608644.0,-73.94099,10.0,1.0,89.0,6.0,1.0
12128527.0,-73.9788,0.0,2.0,49.0,17.0,1.0
4932419.0,-74.00128,6.0,1.0,1.0,11.0,1.0
4233057.0,-73.93499,0.0,3.0,365.0,4.0,0.0
11211827.0,-74.00406,2.0,1.0,98.0,11.0,1.0
25412718.0,-73.93638,0.0,1.0,0.0,15.0,0.0
2133558.0,-73.96115,4.0,1.0,345.0,8.0,1.0
11520555.0,-73.94466,15.0,1.0,91.0,4.0,1.0
1678050.0,-73.9802,2.0,2.0,0.0,5.0,1.0
8956323.0,-73.94799,0.0,1.0,0.0,12.0,1.0
4305955.0,-73.92306,12.0,1.0,0.0,21.0,1.0
61391963.0,-73.99573,3.0,91.0,161.0,53.0,1.0
6652697.0,-73.99026,0.0,1.0,365.0,14.0,0.0
161357125.0,-74.11593,2.0,3.0,36.0,174.0,1.0
227648437.0,-73.94025,1.0,1.0,258.0,30.0,1.0
33856311.0,-73.95616,0.0,1.0,0.0,28.0,1.0
219517861.0,-74.00682,0.0,327.0,342.0,43.0,1.0
52949531.0,-73.98103,0.0,1.0,0.0,19.0,1.0
53560822.0,-73.9552,49.0,1.0,14.0,2.0,1.0
3167887.0,-74.00173,88.0,1.0,121.0,11.0,1.0
38003941.0,-73.93054,9.0,1.0,0.0,6.0,0.0
12243051.0,-73.99521,3.0,96.0,254.0,14.0,1.0
175180318.0,-73.98701,59.0,6.0,362.0,7.0,2.0
12518470.0,-73.9475,6.0,1.0,365.0,28.0,2.0
208367810.0,-73.99687,8.0,4.0,88.0,111.0,2.0
4013000.0,-73.7726,22.0,2.0,145.0,112.0,0.0
4110677.0,-73.94252,1.0,2.0,253.0,2.0,1.0
219517861.0,-74.01105,3.0,327.0,310.0,43.0,1.0
213781715.0,-73.98758,1.0,33.0,365.0,113.0,0.0
611109.0,-73.96625,26.0,2.0,192.0,12.0,1.0
203585325.0,-73.94863,4.0,1.0,11.0,24.0,1.0
60557711.0,-74.00563,3.0,1.0,358.0,43.0,1.0
1030249.0,-73.99303,10.0,1.0,125.0,32.0,1.0
145241163.0,-73.88136,38.0,1.0,28.0,81.0,0.0
16352538.0,-73.99378,1.0,1.0,0.0,7.0,1.0
139357580.0,-73.90447,80.0,8.0,320.0,49.0,0.0
46296435.0,-73.93277,0.0,1.0,85.0,21.0,1.0
5160894.0,-73.99005,26.0,1.0,0.0,19.0,1.0
151460365.0,-73.94267,16.0,1.0,8.0,4.0,1.0
7503643.0,-73.94348,15.0,52.0,157.0,20.0,1.0
221200420.0,-73.97143,0.0,23.0,327.0,5.0,1.0
146339341.0,-73.94556,3.0,1.0,0.0,12.0,0.0
